1301788740,0.419583333
1301788680,0.420800000
1301788620,0.421033333
1301788560,0.420633333
1301788500,0.420000000
1301788440,0.419833333
1301788380,0.420550000
1301788320,0.421050000
1301788260,0.419183333
1301788200,0.419983333
1301788140,0.420683333
1301788080,0.420516667
1301788020,0.420716667
1301787960,0.420783333
1301787900,0.420466667
1301787840,0.420350000
1301787780,0.420050000
1301787720,0.419833333
1301787660,0.420383333
1301787600,0.420733333
1301787540,0.420683333
1301787480,0.421633333
1301787420,0.420650000
1301787360,0.420900000
1301787300,0.420550000
1301787240,0.420683333
1301787180,0.419950000
1301787120,0.420050000
1301787060,0.420433333
1301787000,0.420366667
1301786940,0.420750000
1301786880,0.420116667
1301786820,0.420116667
1301786760,0.419350000
1301786700,0.419350000
1301786640,0.418833333
1301786580,0.418566667
1301786520,0.417733333
1301786460,0.417166667
1301786400,0.417683333
1301786340,0.418033333
1301786280,0.417783333
1301786220,0.417850000
1301786160,0.416966667
1301786100,0.417150000
1301786040,0.417133333
1301785980,0.417000000
1301785920,0.417133333
1301785860,0.417533333
1301785800,0.417116667
1301785740,0.417166667
1301785680,0.417850000
1301785620,0.417833333
1301785560,0.417866667
1301785500,0.417233333
1301785440,0.415983333
1301785380,0.416016667
1301785320,0.415766667
1301785260,0.416316667
1301785200,0.416366667
1301785140,0.416283333
1301785080,0.416816667
1301785020,0.416800000
1301784960,0.415950000
1301784900,0.415616667
1301784840,0.415733333
1301784780,0.415183333
1301784720,0.415000000
1301784660,0.415216667
1301784600,0.415533333
1301784540,0.415583333
1301784480,0.415416667
1301784420,0.415633333
1301784360,0.415200000
1301784300,0.415366667
1301784240,0.447416667
1301784180,0.513650000
1301784120,0.513100000
1301784060,0.514466667
1301784000,0.514283333
1301783940,0.516483333
1301783880,0.519966667
1301783820,0.519666667
1301783760,0.518216667
1301783700,0.517733333
1301783640,0.516883333
1301783580,0.515300000
1301783520,0.512316667
1301783460,0.512783333
1301783400,0.514583333
1301783340,0.515416667
1301783280,0.515916667
1301783220,0.516883333
1301783160,0.518550000
1301783100,0.519083333
1301783040,0.520566667
1301782980,0.524066667
1301782920,0.523733333
1301782860,0.524316667
1301782800,0.524400000
1301782740,0.523600000
1301782680,0.524483333
1301782620,0.524033333
1301782560,0.524166667
1301782500,0.523466667
1301782440,0.524066667
1301782380,0.523850000
1301782320,0.524150000
1301782260,0.524250000
1301782200,0.524200000
1301782140,0.524916667
1301782080,0.525166667
1301782020,0.527016667
1301781960,0.528850000
1301781900,0.531733333
1301781840,0.532016667
1301781780,0.531933333
1301781720,0.532833333
1301781660,0.533383333
1301781600,0.533616667
1301781540,0.534316667
1301781480,0.536266667
1301781420,0.538333333
1301781360,0.546800000
1301781300,0.475866667
1301781240,0.418200000
1301781180,0.419816667
1301781120,0.418283333
1301781060,0.419650000
1301781000,0.420366667
1301780940,0.420966667
1301780880,0.421733333
1301780820,0.421650000
1301780760,0.422316667
1301780700,0.421950000
1301780640,0.421733333
1301780580,0.421583333
1301780520,0.421500000
1301780460,0.421016667
1301780400,0.419983333
1301780340,0.420650000
1301780280,0.420433333
1301780220,0.419883333
1301780160,0.420033333
1301780100,0.420033333
1301780040,0.420316667
1301779980,0.420800000
1301779920,0.420133333
1301779860,0.419583333
1301779800,0.419600000
1301779740,0.419700000
1301779680,0.420650000
1301779620,0.419900000
1301779560,0.417816667
1301779500,0.418433333
1301779440,0.417950000
1301779380,0.418266667
1301779320,0.418750000
1301779260,0.417083333
1301779200,0.417916667
1301779140,0.417166667
1301779080,0.417800000
1301779020,0.417733333
1301778960,0.417883333
1301778900,0.417916667
1301778840,0.418050000
1301778780,0.417000000
1301778720,0.416833333
1301778660,0.417100000
1301778600,0.415916667
1301778540,0.416600000
1301778480,0.416300000
1301778420,0.414783333
1301778360,0.416216667
1301778300,0.415333333
1301778240,0.413633333
1301778180,0.413650000
1301778120,0.413066667
1301778060,0.415100000
1301778000,0.414633333
1301777940,0.448700000
1301777880,0.454100000
1301777820,0.452716667
1301777760,0.453950000
1301777700,0.453616667
1301777640,0.453933333
1301777580,0.454183333
1301777520,0.453500000
1301777460,0.454016667
1301777400,0.454750000
1301777340,0.454666667
1301777280,0.454633333
1301777220,0.454716667
1301777160,0.454683333
1301777100,0.454216667
1301777040,0.453466667
1301776980,0.454500000
1301776920,0.452100000
1301776860,0.450516667
1301776800,0.453433333
1301776740,0.464016667
1301776680,0.463783333
1301776620,0.464583333
1301776560,0.465566667
1301776500,0.463533333
1301776440,0.464333333
1301776380,0.467150000
1301776320,0.464383333
1301776260,0.463983333
1301776200,0.553383333
1301776140,0.563000000
1301776080,0.565050000
1301776020,0.565333333
1301775960,0.565233333
1301775900,0.608800000
1301775840,0.720350000
1301775780,0.720483333
1301775720,0.721083333
1301775660,0.723316667
1301775600,0.723166667
1301775540,0.726566667
1301775480,0.730683333
1301775420,0.731383333
1301775360,0.729050000
1301775300,0.729200000
1301775240,0.732950000
1301775180,0.673700000
1301775120,0.618116667
1301775060,0.680300000
1301775000,0.674450000
1301774940,0.697850000
1301774880,0.713916667
1301774820,0.728200000
1301774760,0.723000000
1301774700,0.719616667
1301774640,0.721766667
1301774580,0.727583333
1301774520,0.726066667
1301774460,0.684616667
1301774400,0.651150000
1301774340,0.617483333
1301774280,0.660000000
1301774220,0.629433333
1301774160,0.630633333
1301774100,0.630966667
1301774040,0.631866667
1301773980,0.633250000
1301773920,0.633000000
1301773860,0.632866667
1301773800,0.633783333
1301773740,0.634450000
1301773680,0.635833333
1301773620,0.636000000
1301773560,0.636650000
1301773500,0.637566667
1301773440,0.638566667
1301773380,0.638950000
1301773320,0.639733333
1301773260,0.625850000
1301773200,0.613650000
1301773140,0.613883333
1301773080,0.616116667
1301773020,0.616383333
1301772960,0.625483333
1301772900,0.689766667
1301772840,0.765066667
1301772780,0.724166667
1301772720,0.594850000
1301772660,0.500783333
1301772600,0.500133333
1301772540,0.498900000
1301772480,0.499516667
1301772420,0.500550000
1301772360,0.501266667
1301772300,0.500300000
1301772240,0.504483333
1301772180,0.500983333
1301772120,0.501133333
1301772060,0.413900000
1301772000,0.414183333
1301771940,0.413516667
1301771880,0.414000000
1301771820,0.413450000
1301771760,0.413150000
1301771700,0.413466667
1301771640,0.413300000
1301771580,0.412850000
1301771520,0.413300000
1301771460,0.412400000
1301771400,0.412633333
1301771340,0.412900000
1301771280,0.413816667
1301771220,0.500200000
1301771160,0.507666667
1301771100,0.502700000
1301771040,0.414016667
1301770980,0.414200000
1301770920,0.414733333
1301770860,0.413233333
1301770800,0.412933333
1301770740,0.412666667
1301770680,0.412983333
1301770620,0.414083333
1301770560,0.413500000
1301770500,0.414116667
1301770440,0.413633333
1301770380,0.412233333
1301770320,0.413583333
1301770260,0.413450000
1301770200,0.412150000
1301770140,0.411566667
1301770080,0.413066667
1301770020,0.413416667
1301769960,0.411200000
1301769900,0.412150000
1301769840,0.413250000
1301769780,0.410533333
1301769720,0.410100000
1301769660,0.409600000
1301769600,0.423050000
1301769540,0.416900000
1301769480,0.413716667
1301769420,0.413166667
1301769360,0.412666667
1301769300,0.412266667
1301769240,0.412416667
1301769180,0.412066667
1301769120,0.411933333
1301769060,0.410766667
1301769000,0.410950000
1301768940,0.411616667
1301768880,0.411266667
1301768820,0.410183333
1301768760,0.409583333
1301768700,0.410883333
1301768640,0.410150000
1301768580,0.410766667
1301768520,0.409583333
1301768460,0.408500000
1301768400,0.409300000
1301768340,0.411883333
1301768280,0.409633333
1301768220,0.413366667
1301768160,0.414900000
1301768100,0.411033333
1301768040,0.412000000
1301767980,3.251133333
1301767920,3.650850000
1301767860,3.115833333
1301767800,1.890383333
1301767740,0.413233333
1301767680,0.413516667
1301767620,2.313750000
1301767560,0.414216667
1301767500,1.535666667
1301767440,1.376800000
1301767380,0.456250000
1301767320,2.645000000
1301767260,1.095100000
1301767200,0.904166667
1301767140,0.904800000
1301767080,1.325433333
1301767020,2.561983333
1301766960,2.612183333
1301766900,1.471933333
1301766840,2.792133333
1301766780,1.812933333
1301766720,2.824250000
1301766660,2.906383333
1301766600,2.158300000
1301766540,3.811066667
1301766480,2.879516667
1301766420,1.355066667
1301766360,3.058533333
1301766300,0.886850000
1301766240,1.560833333
1301766180,5.735083333
1301766120,4.326133333
1301766060,2.455433333
1301766000,1.913466667
1301765940,0.616900000
1301765880,2.137700000
1301765820,1.230400000
1301765760,0.617583333
1301765700,2.526666667
1301765640,1.980650000
1301765580,1.182133333
1301765520,0.617250000
1301765460,0.616950000
1301765400,2.081616667
1301765340,3.805633333
1301765280,3.761400000
1301765220,3.822466667
1301765160,3.833083333
1301765100,3.759350000
1301765040,3.779350000
1301764980,3.844616667
1301764920,3.869000000
1301764860,1.237066667
1301764800,0.641500000
1301764740,0.646600000
1301764680,0.643000000
1301764620,0.641016667
1301764560,0.640150000
1301764500,0.641350000
1301764440,0.646983333
1301764380,0.648083333
1301764320,0.656116667
1301764260,0.663900000
1301764200,0.570783333
1301764140,0.537650000
1301764080,0.533900000
1301764020,0.535283333
1301763960,0.537250000
1301763900,0.537616667
1301763840,0.537483333
1301763780,0.536333333
1301763720,0.537500000
1301763660,0.537883333
1301763600,0.537983333
1301763540,0.536833333
1301763480,0.533550000
1301763420,0.696350000
1301763360,0.978083333
1301763300,0.976750000
1301763240,0.979300000
1301763180,0.977116667
1301763120,0.979300000
1301763060,0.976500000
1301763000,0.977683333
1301762940,0.974816667
1301762880,0.978400000
1301762820,0.978666667
1301762760,0.980300000
1301762700,0.980200000
1301762640,0.980483333
1301762580,0.978233333
1301762520,0.977183333
1301762460,0.982450000
1301762400,0.982233333
1301762340,0.982266667
1301762280,0.929450000
1301762220,0.888416667
1301762160,0.887616667
1301762100,0.879500000
1301762040,0.865216667
1301761980,0.865650000
1301761920,0.865733333
1301761860,0.866383333
1301761800,0.867250000
1301761740,0.867316667
1301761680,0.868733333
1301761620,0.867016667
1301761560,0.867183333
1301761500,0.866666667
1301761440,0.867116667
1301761380,0.869033333
1301761320,0.869650000
1301761260,0.868050000
1301761200,0.868816667
1301761140,0.874466667
1301761080,0.872866667
1301761020,0.868700000
1301760960,0.868316667
1301760900,0.872133333
1301760840,0.866816667
1301760780,0.867033333
1301760720,0.866700000
1301760660,0.872116667
1301760600,0.869766667
1301760540,0.882500000
1301760480,0.871000000
1301760420,0.870366667
1301760360,0.853666667
1301760300,0.863033333
1301760240,0.862116667
1301760180,0.850516667
